graph,order,size,time,iterations,error,technique,blocks,threads
"soc-Slashdot0811","77360","905468","30.983","55","0.00014046","pagerankCuda","32768","256"
"soc-Slashdot0811","77360","905468","57.557","55","0.00014046","pagerankCuda","32768","512"
"soc-Slashdot0811","77360","905468","85.759","55","0.00014046","pagerankCuda","32768","1024"
"soc-Slashdot0902","82168","948464","6.879","0","0","pagerankNvgraph","0","0"
"soc-Slashdot0902","82168","948464","15.33","55","0.025631","pagerankCuda","1024","32"
"soc-Slashdot0902","82168","948464","14.959","55","0.025631","pagerankCuda","1024","64"
"soc-Slashdot0902","82168","948464","20.28","55","0.025631","pagerankCuda","1024","128"
"soc-Slashdot0902","82168","948464","35.571","55","0.025631","pagerankCuda","1024","256"
"soc-Slashdot0902","82168","948464","62.062","55","0.025631","pagerankCuda","1024","512"
"soc-Slashdot0902","82168","948464","93.385","55","0.025631","pagerankCuda","1024","1024"
"soc-Slashdot0902","82168","948464","14.353","55","0.025631","pagerankCuda","2048","32"
"soc-Slashdot0902","82168","948464","14.55","55","0.025631","pagerankCuda","2048","64"
"soc-Slashdot0902","82168","948464","20.068","55","0.025631","pagerankCuda","2048","128"
"soc-Slashdot0902","82168","948464","32.79","55","0.025631","pagerankCuda","2048","256"
"soc-Slashdot0902","82168","948464","58.808","55","0.025631","pagerankCuda","2048","512"
"soc-Slashdot0902","82168","948464","88.09","55","0.025631","pagerankCuda","2048","1024"
"soc-Slashdot0902","82168","948464","14","55","0.025631","pagerankCuda","4096","32"
"soc-Slashdot0902","82168","948464","14.384","55","0.025631","pagerankCuda","4096","64"
"soc-Slashdot0902","82168","948464","18.925","55","0.025631","pagerankCuda","4096","128"
"soc-Slashdot0902","82168","948464","32.301","55","0.025631","pagerankCuda","4096","256"
"soc-Slashdot0902","82168","948464","59.115","55","0.025631","pagerankCuda","4096","512"
"soc-Slashdot0902","82168","948464","88.531","55","0.025631","pagerankCuda","4096","1024"
"soc-Slashdot0902","82168","948464","13.618","55","0.025631","pagerankCuda","8192","32"
"soc-Slashdot0902","82168","948464","13.945","55","0.025631","pagerankCuda","8192","64"
"soc-Slashdot0902","82168","948464","18.798","55","0.025631","pagerankCuda","8192","128"
"soc-Slashdot0902","82168","948464","31.998","55","0.025631","pagerankCuda","8192","256"
"soc-Slashdot0902","82168","948464","59.216","55","0.025631","pagerankCuda","8192","512"
"soc-Slashdot0902","82168","948464","88.184","55","0.025631","pagerankCuda","8192","1024"
"soc-Slashdot0902","82168","948464","13.363","55","0.025631","pagerankCuda","16384","32"
"soc-Slashdot0902","82168","948464","13.889","55","0.025631","pagerankCuda","16384","64"
"soc-Slashdot0902","82168","948464","18.783","55","0.025631","pagerankCuda","16384","128"
"soc-Slashdot0902","82168","948464","32.157","55","0.025631","pagerankCuda","16384","256"
"soc-Slashdot0902","82168","948464","59.732","55","0.025631","pagerankCuda","16384","512"
"soc-Slashdot0902","82168","948464","88.73","55","0.025631","pagerankCuda","16384","1024"
"soc-Slashdot0902","82168","948464","13.482","55","0.025631","pagerankCuda","32768","32"
"soc-Slashdot0902","82168","948464","13.933","55","0.025631","pagerankCuda","32768","64"
"soc-Slashdot0902","82168","948464","18.966","55","0.025631","pagerankCuda","32768","128"
"soc-Slashdot0902","82168","948464","32.721","55","0.025631","pagerankCuda","32768","256"
"soc-Slashdot0902","82168","948464","61.279","55","0.025631","pagerankCuda","32768","512"
"soc-Slashdot0902","82168","948464","90.56","55","0.025631","pagerankCuda","32768","1024"
"soc-Epinions1","75888","508837","6.905","0","0","pagerankNvgraph","0","0"
"soc-Epinions1","75888","508837","14.637","55","0.04901","pagerankCuda","1024","32"
"soc-Epinions1","75888","508837","14.244","55","0.04901","pagerankCuda","1024","64"
"soc-Epinions1","75888","508837","18.52","55","0.04901","pagerankCuda","1024","128"
"soc-Epinions1","75888","508837","31.51","55","0.04901","pagerankCuda","1024","256"
"soc-Epinions1","75888","508837","54.561","55","0.04901","pagerankCuda","1024","512"
"soc-Epinions1","75888","508837","84.026","55","0.04901","pagerankCuda","1024","1024"
"soc-Epinions1","75888","508837","13.252","55","0.04901","pagerankCuda","2048","32"
"soc-Epinions1","75888","508837","13.56","55","0.04901","pagerankCuda","2048","64"
"soc-Epinions1","75888","508837","18.177","55","0.04901","pagerankCuda","2048","128"
"soc-Epinions1","75888","508837","29.246","55","0.04901","pagerankCuda","2048","256"
"soc-Epinions1","75888","508837","51.838","55","0.04901","pagerankCuda","2048","512"
"soc-Epinions1","75888","508837","79.201","55","0.04901","pagerankCuda","2048","1024"
"soc-Epinions1","75888","508837","12.828","55","0.04901","pagerankCuda","4096","32"
"soc-Epinions1","75888","508837","13.36","55","0.04901","pagerankCuda","4096","64"
"soc-Epinions1","75888","508837","17.287","55","0.04901","pagerankCuda","4096","128"
"soc-Epinions1","75888","508837","28.722","55","0.04901","pagerankCuda","4096","256"
"soc-Epinions1","75888","508837","51.918","55","0.04901","pagerankCuda","4096","512"
"soc-Epinions1","75888","508837","79.496","55","0.04901","pagerankCuda","4096","1024"
"soc-Epinions1","75888","508837","12.434","55","0.04901","pagerankCuda","8192","32"
"soc-Epinions1","75888","508837","13.011","55","0.04901","pagerankCuda","8192","64"
"soc-Epinions1","75888","508837","17.18","55","0.04901","pagerankCuda","8192","128"
"soc-Epinions1","75888","508837","28.566","55","0.04901","pagerankCuda","8192","256"
"soc-Epinions1","75888","508837","52.067","55","0.04901","pagerankCuda","8192","512"
"soc-Epinions1","75888","508837","79.513","55","0.04901","pagerankCuda","8192","1024"
"soc-Epinions1","75888","508837","12.386","55","0.04901","pagerankCuda","16384","32"
"soc-Epinions1","75888","508837","12.958","55","0.04901","pagerankCuda","16384","64"
"soc-Epinions1","75888","508837","17.14","55","0.04901","pagerankCuda","16384","128"
"soc-Epinions1","75888","508837","28.79","55","0.04901","pagerankCuda","16384","256"
"soc-Epinions1","75888","508837","52.49","55","0.04901","pagerankCuda","16384","512"
"soc-Epinions1","75888","508837","80.011","55","0.04901","pagerankCuda","16384","1024"
"soc-Epinions1","75888","508837","12.52","55","0.04901","pagerankCuda","32768","32"
"soc-Epinions1","75888","508837","13.061","55","0.04901","pagerankCuda","32768","64"
"soc-Epinions1","75888","508837","17.397","55","0.04901","pagerankCuda","32768","128"
"soc-Epinions1","75888","508837","29.289","55","0.04901","pagerankCuda","32768","256"
"soc-Epinions1","75888","508837","53.787","55","0.04901","pagerankCuda","32768","512"
"soc-Epinions1","75888","508837","81.684","55","0.04901","pagerankCuda","32768","1024"
"coAuthorsDBLP","299067","1955352","7.58","0","0","pagerankNvgraph","0","0"
"coAuthorsDBLP","299067","1955352","26.69","45","0.0000029306","pagerankCuda","1024","32"
"coAuthorsDBLP","299067","1955352","28.065","45","0.0000029306","pagerankCuda","1024","64"
"coAuthorsDBLP","299067","1955352","47.812","45","0.0000029306","pagerankCuda","1024","128"
"coAuthorsDBLP","299067","1955352","92.104","45","0.0000029306","pagerankCuda","1024","256"
"coAuthorsDBLP","299067","1955352","176.717","45","0.0000029306","pagerankCuda","1024","512"
"coAuthorsDBLP","299067","1955352","260.086","45","0.0000029306","pagerankCuda","1024","1024"
"coAuthorsDBLP","299067","1955352","26.605","45","0.0000029306","pagerankCuda","2048","32"
"coAuthorsDBLP","299067","1955352","28.102","45","0.0000029306","pagerankCuda","2048","64"
"coAuthorsDBLP","299067","1955352","47.746","45","0.0000029306","pagerankCuda","2048","128"
"coAuthorsDBLP","299067","1955352","82.269","45","0.0000029306","pagerankCuda","2048","256"
"coAuthorsDBLP","299067","1955352","164.982","45","0.0000029306","pagerankCuda","2048","512"
"coAuthorsDBLP","299067","1955352","244.003","45","0.0000029306","pagerankCuda","2048","1024"
"coAuthorsDBLP","299067","1955352","26.537","45","0.0000029306","pagerankCuda","4096","32"
"coAuthorsDBLP","299067","1955352","28.077","45","0.0000029306","pagerankCuda","4096","64"
"coAuthorsDBLP","299067","1955352","43.45","45","0.0000029306","pagerankCuda","4096","128"
"coAuthorsDBLP","299067","1955352","77.893","45","0.0000029306","pagerankCuda","4096","256"
"coAuthorsDBLP","299067","1955352","164.099","45","0.0000029306","pagerankCuda","4096","512"
"coAuthorsDBLP","299067","1955352","243.368","45","0.0000029306","pagerankCuda","4096","1024"
"coAuthorsDBLP","299067","1955352","24.674","45","0.0000029306","pagerankCuda","8192","32"
"coAuthorsDBLP","299067","1955352","26.108","45","0.0000029306","pagerankCuda","8192","64"
"coAuthorsDBLP","299067","1955352","41.487","45","0.0000029306","pagerankCuda","8192","128"
"coAuthorsDBLP","299067","1955352","77.348","45","0.0000029306","pagerankCuda","8192","256"
"coAuthorsDBLP","299067","1955352","163.474","45","0.0000029306","pagerankCuda","8192","512"
"coAuthorsDBLP","299067","1955352","242.131","45","0.0000029306","pagerankCuda","8192","1024"
"coAuthorsDBLP","299067","1955352","24","45","0.0000029306","pagerankCuda","16384","32"
"coAuthorsDBLP","299067","1955352","25.926","45","0.0000029306","pagerankCuda","16384","64"
"coAuthorsDBLP","299067","1955352","41.346","45","0.0000029306","pagerankCuda","16384","128"
"coAuthorsDBLP","299067","1955352","76.962","45","0.0000029306","pagerankCuda","16384","256"
"coAuthorsDBLP","299067","1955352","162.629","45","0.0000029306","pagerankCuda","16384","512"
"coAuthorsDBLP","299067","1955352","241.867","45","0.0000029306","pagerankCuda","16384","1024"
"coAuthorsDBLP","299067","1955352","24.175","45","0.0000029306","pagerankCuda","32768","32"
"coAuthorsDBLP","299067","1955352","25.754","45","0.0000029306","pagerankCuda","32768","64"
"coAuthorsDBLP","299067","1955352","41.558","45","0.0000029306","pagerankCuda","32768","128"
"coAuthorsDBLP","299067","1955352","77.284","45","0.0000029306","pagerankCuda","32768","256"
"coAuthorsDBLP","299067","1955352","163.41","45","0.0000029306","pagerankCuda","32768","512"
"coAuthorsDBLP","299067","1955352","242.894","45","0.0000029306","pagerankCuda","32768","1024"
"coAuthorsCiteseer","227320","1628268","6.923","0","0","pagerankNvgraph","0","0"
"coAuthorsCiteseer","227320","1628268","24.453","48","0.0000021884","pagerankCuda","1024","32"
"coAuthorsCiteseer","227320","1628268","25.266","48","0.0000021883","pagerankCuda","1024","64"
"coAuthorsCiteseer","227320","1628268","41.253","48","0.0000021885","pagerankCuda","1024","128"
"coAuthorsCiteseer","227320","1628268","76.739","48","0.0000021885","pagerankCuda","1024","256"
"coAuthorsCiteseer","227320","1628268","145.203","48","0.0000021885","pagerankCuda","1024","512"
"coAuthorsCiteseer","227320","1628268","213.313","48","0.0000021885","pagerankCuda","1024","1024"
"coAuthorsCiteseer","227320","1628268","24.049","48","0.0000021884","pagerankCuda","2048","32"
"coAuthorsCiteseer","227320","1628268","25.22","48","0.0000021883","pagerankCuda","2048","64"
"coAuthorsCiteseer","227320","1628268","41.193","48","0.0000021885","pagerankCuda","2048","128"
"coAuthorsCiteseer","227320","1628268","69.346","48","0.0000021885","pagerankCuda","2048","256"
"coAuthorsCiteseer","227320","1628268","136.448","48","0.0000021885","pagerankCuda","2048","512"
"coAuthorsCiteseer","227320","1628268","200.479","48","0.0000021885","pagerankCuda","2048","1024"
"coAuthorsCiteseer","227320","1628268","24.061","48","0.0000021884","pagerankCuda","4096","32"
"coAuthorsCiteseer","227320","1628268","25.22","48","0.0000021883","pagerankCuda","4096","64"
"coAuthorsCiteseer","227320","1628268","37.676","48","0.0000021885","pagerankCuda","4096","128"
"coAuthorsCiteseer","227320","1628268","65.729","48","0.0000021885","pagerankCuda","4096","256"
"coAuthorsCiteseer","227320","1628268","135.907","48","0.0000021885","pagerankCuda","4096","512"
"coAuthorsCiteseer","227320","1628268","199.615","48","0.0000021885","pagerankCuda","4096","1024"
"coAuthorsCiteseer","227320","1628268","22.418","48","0.0000021884","pagerankCuda","8192","32"
"coAuthorsCiteseer","227320","1628268","23.66","48","0.0000021883","pagerankCuda","8192","64"
"coAuthorsCiteseer","227320","1628268","36.2","48","0.0000021885","pagerankCuda","8192","128"
"coAuthorsCiteseer","227320","1628268","65.396","48","0.0000021885","pagerankCuda","8192","256"
"coAuthorsCiteseer","227320","1628268","134.732","48","0.0000021885","pagerankCuda","8192","512"
"coAuthorsCiteseer","227320","1628268","198.55","48","0.0000021885","pagerankCuda","8192","1024"
"coAuthorsCiteseer","227320","1628268","22.308","48","0.0000021884","pagerankCuda","16384","32"
"coAuthorsCiteseer","227320","1628268","23.558","48","0.0000021883","pagerankCuda","16384","64"
"coAuthorsCiteseer","227320","1628268","36.181","48","0.0000021885","pagerankCuda","16384","128"
"coAuthorsCiteseer","227320","1628268","65.141","48","0.0000021885","pagerankCuda","16384","256"
"coAuthorsCiteseer","227320","1628268","134.808","48","0.0000021885","pagerankCuda","16384","512"
"coAuthorsCiteseer","227320","1628268","199.205","48","0.0000021885","pagerankCuda","16384","1024"
"coAuthorsCiteseer","227320","1628268","22.217","48","0.0000021884","pagerankCuda","32768","32"
"coAuthorsCiteseer","227320","1628268","23.49","48","0.0000021883","pagerankCuda","32768","64"
"coAuthorsCiteseer","227320","1628268","36.541","48","0.0000021885","pagerankCuda","32768","128"
"coAuthorsCiteseer","227320","1628268","65.644","48","0.0000021885","pagerankCuda","32768","256"
"coAuthorsCiteseer","227320","1628268","135.903","48","0.0000021885","pagerankCuda","32768","512"
"coAuthorsCiteseer","227320","1628268","200.871","48","0.0000021885","pagerankCuda","32768","1024"
"soc-LiveJournal1","4847571","68993773","168.629","0","0","pagerankNvgraph","0","0"
"soc-LiveJournal1","4847571","68993773","503.051","51","0.0000032067","pagerankCuda","1024","32"
"soc-LiveJournal1","4847571","68993773","477.37","51","0.0000032066","pagerankCuda","1024","64"
"soc-LiveJournal1","4847571","68993773","816.691","51","0.0000032066","pagerankCuda","1024","128"
"soc-LiveJournal1","4847571","68993773","1585.414","51","0.0000032067","pagerankCuda","1024","256"
"soc-LiveJournal1","4847571","68993773","3138.118","51","0.0000032066","pagerankCuda","1024","512"
"soc-LiveJournal1","4847571","68993773","4750.323","51","0.0000032067","pagerankCuda","1024","1024"
"soc-LiveJournal1","4847571","68993773","492.031","51","0.0000032067","pagerankCuda","2048","32"
"soc-LiveJournal1","4847571","68993773","459.498","51","0.0000032066","pagerankCuda","2048","64"
"soc-LiveJournal1","4847571","68993773","770.521","51","0.0000032066","pagerankCuda","2048","128"
"soc-LiveJournal1","4847571","68993773","1397.477","51","0.0000032067","pagerankCuda","2048","256"
"soc-LiveJournal1","4847571","68993773","2916.558","51","0.0000032066","pagerankCuda","2048","512"
"soc-LiveJournal1","4847571","68993773","4413.139","51","0.0000032067","pagerankCuda","2048","1024"
"soc-LiveJournal1","4847571","68993773","456.917","51","0.0000032067","pagerankCuda","4096","32"
"soc-LiveJournal1","4847571","68993773","446.391","51","0.0000032066","pagerankCuda","4096","64"
"soc-LiveJournal1","4847571","68993773","682.509","51","0.0000032066","pagerankCuda","4096","128"
"soc-LiveJournal1","4847571","68993773","1305.229","51","0.0000032067","pagerankCuda","4096","256"
"soc-LiveJournal1","4847571","68993773","2916.352","51","0.0000032066","pagerankCuda","4096","512"
"soc-LiveJournal1","4847571","68993773","4398.834","51","0.0000032067","pagerankCuda","4096","1024"
"soc-LiveJournal1","4847571","68993773","408.315","51","0.0000032067","pagerankCuda","8192","32"
"soc-LiveJournal1","4847571","68993773","403.959","51","0.0000032066","pagerankCuda","8192","64"
"soc-LiveJournal1","4847571","68993773","641.866","51","0.0000032066","pagerankCuda","8192","128"
"soc-LiveJournal1","4847571","68993773","1303.452","51","0.0000032067","pagerankCuda","8192","256"
"soc-LiveJournal1","4847571","68993773","2913.933","51","0.0000032066","pagerankCuda","8192","512"
"soc-LiveJournal1","4847571","68993773","4400.882","51","0.0000032067","pagerankCuda","8192","1024"
"soc-LiveJournal1","4847571","68993773","381.608","51","0.0000032067","pagerankCuda","16384","32"
"soc-LiveJournal1","4847571","68993773","368.479","51","0.0000032066","pagerankCuda","16384","64"
"soc-LiveJournal1","4847571","68993773","655.869","51","0.0000032066","pagerankCuda","16384","128"
"soc-LiveJournal1","4847571","68993773","1299.836","51","0.0000032067","pagerankCuda","16384","256"
"soc-LiveJournal1","4847571","68993773","2890.81","51","0.0000032066","pagerankCuda","16384","512"
"soc-LiveJournal1","4847571","68993773","4357.345","51","0.0000032067","pagerankCuda","16384","1024"
"soc-LiveJournal1","4847571","68993773","372.031","51","0.0000032067","pagerankCuda","32768","32"
"soc-LiveJournal1","4847571","68993773","363.617","51","0.0000032066","pagerankCuda","32768","64"
"soc-LiveJournal1","4847571","68993773","647.374","51","0.0000032066","pagerankCuda","32768","128"
"soc-LiveJournal1","4847571","68993773","1292.996","51","0.0000032067","pagerankCuda","32768","256"
"soc-LiveJournal1","4847571","68993773","2880.864","51","0.0000032066","pagerankCuda","32768","512"
"soc-LiveJournal1","4847571","68993773","4361.377","51","0.0000032067","pagerankCuda","32768","1024"
"coPapersCiteseer","434102","32073440","26.715","0","0","pagerankNvgraph","0","0"
"coPapersCiteseer","434102","32073440","70.131","51","0.0000018924","pagerankCuda","1024","32"
"coPapersCiteseer","434102","32073440","57.83","51","0.0000018927","pagerankCuda","1024","64"
"coPapersCiteseer","434102","32073440","82.871","51","0.0000018932","pagerankCuda","1024","128"
"coPapersCiteseer","434102","32073440","157.576","51","0.0000018933","pagerankCuda","1024","256"
"coPapersCiteseer","434102","32073440","302.36","51","0.0000018932","pagerankCuda","1024","512"
"coPapersCiteseer","434102","32073440","437.606","51","0.0000018932","pagerankCuda","1024","1024"
"coPapersCiteseer","434102","32073440","64.884","51","0.0000018924","pagerankCuda","2048","32"
"coPapersCiteseer","434102","32073440","53.534","51","0.0000018927","pagerankCuda","2048","64"
"coPapersCiteseer","434102","32073440","82.483","51","0.0000018932","pagerankCuda","2048","128"
"coPapersCiteseer","434102","32073440","140.166","51","0.0000018933","pagerankCuda","2048","256"
"coPapersCiteseer","434102","32073440","282.904","51","0.0000018932","pagerankCuda","2048","512"
"coPapersCiteseer","434102","32073440","409.648","51","0.0000018932","pagerankCuda","2048","1024"
"coPapersCiteseer","434102","32073440","62.732","51","0.0000018924","pagerankCuda","4096","32"
"coPapersCiteseer","434102","32073440","52.532","51","0.0000018927","pagerankCuda","4096","64"
"coPapersCiteseer","434102","32073440","74.368","51","0.0000018932","pagerankCuda","4096","128"
"coPapersCiteseer","434102","32073440","131.805","51","0.0000018933","pagerankCuda","4096","256"
"coPapersCiteseer","434102","32073440","282.251","51","0.0000018932","pagerankCuda","4096","512"
"coPapersCiteseer","434102","32073440","408.989","51","0.0000018932","pagerankCuda","4096","1024"
"coPapersCiteseer","434102","32073440","57.573","51","0.0000018924","pagerankCuda","8192","32"
"coPapersCiteseer","434102","32073440","48.187","51","0.0000018927","pagerankCuda","8192","64"
"coPapersCiteseer","434102","32073440","70.978","51","0.0000018932","pagerankCuda","8192","128"
"coPapersCiteseer","434102","32073440","130.023","51","0.0000018933","pagerankCuda","8192","256"
"coPapersCiteseer","434102","32073440","277.761","51","0.0000018932","pagerankCuda","8192","512"
"coPapersCiteseer","434102","32073440","405.701","51","0.0000018932","pagerankCuda","8192","1024"
"coPapersCiteseer","434102","32073440","55.779","51","0.0000018924","pagerankCuda","16384","32"
"coPapersCiteseer","434102","32073440","46.921","51","0.0000018927","pagerankCuda","16384","64"
"coPapersCiteseer","434102","32073440","70.66","51","0.0000018932","pagerankCuda","16384","128"
"coPapersCiteseer","434102","32073440","129.184","51","0.0000018933","pagerankCuda","16384","256"
"coPapersCiteseer","434102","32073440","274.597","51","0.0000018932","pagerankCuda","16384","512"
"coPapersCiteseer","434102","32073440","401.763","51","0.0000018932","pagerankCuda","16384","1024"
"coPapersCiteseer","434102","32073440","54.637","51","0.0000018924","pagerankCuda","32768","32"
"coPapersCiteseer","434102","32073440","46.356","51","0.0000018927","pagerankCuda","32768","64"
"coPapersCiteseer","434102","32073440","70.432","51","0.0000018932","pagerankCuda","32768","128"
"coPapersCiteseer","434102","32073440","129.081","51","0.0000018933","pagerankCuda","32768","256"
"coPapersCiteseer","434102","32073440","274.264","51","0.0000018932","pagerankCuda","32768","512"
"coPapersCiteseer","434102","32073440","405.898","51","0.0000018932","pagerankCuda","32768","1024"
"coPapersDBLP","540486","30491458","25.331","0","0","pagerankNvgraph","0","0"
"coPapersDBLP","540486","30491458","73.89","49","0.0000014526","pagerankCuda","1024","32"
"coPapersDBLP","540486","30491458","58.532","49","0.0000014526","pagerankCuda","1024","64"
"coPapersDBLP","540486","30491458","93.492","49","0.0000014527","pagerankCuda","1024","128"
"coPapersDBLP","540486","30491458","182.769","49","0.0000014526","pagerankCuda","1024","256"
"coPapersDBLP","540486","30491458","356.218","49","0.0000014526","pagerankCuda","1024","512"
"coPapersDBLP","540486","30491458","521.158","49","0.0000014526","pagerankCuda","1024","1024"
"coPapersDBLP","540486","30491458","66.836","49","0.0000014526","pagerankCuda","2048","32"
"coPapersDBLP","540486","30491458","57.257","49","0.0000014526","pagerankCuda","2048","64"
"coPapersDBLP","540486","30491458","92.962","49","0.0000014527","pagerankCuda","2048","128"
"coPapersDBLP","540486","30491458","161.733","49","0.0000014526","pagerankCuda","2048","256"
"coPapersDBLP","540486","30491458","330.983","49","0.0000014526","pagerankCuda","2048","512"
"coPapersDBLP","540486","30491458","484.386","49","0.0000014526","pagerankCuda","2048","1024"
"coPapersDBLP","540486","30491458","64.206","49","0.0000014526","pagerankCuda","4096","32"
"coPapersDBLP","540486","30491458","56.2","49","0.0000014526","pagerankCuda","4096","64"
"coPapersDBLP","540486","30491458","83.687","49","0.0000014527","pagerankCuda","4096","128"
"coPapersDBLP","540486","30491458","153.27","49","0.0000014526","pagerankCuda","4096","256"
"coPapersDBLP","540486","30491458","333.756","49","0.0000014526","pagerankCuda","4096","512"
"coPapersDBLP","540486","30491458","483.935","49","0.0000014526","pagerankCuda","4096","1024"
"coPapersDBLP","540486","30491458","59.078","49","0.0000014526","pagerankCuda","8192","32"
"coPapersDBLP","540486","30491458","51.545","49","0.0000014526","pagerankCuda","8192","64"
"coPapersDBLP","540486","30491458","79.663","49","0.0000014527","pagerankCuda","8192","128"
"coPapersDBLP","540486","30491458","151.404","49","0.0000014526","pagerankCuda","8192","256"
"coPapersDBLP","540486","30491458","327.696","49","0.0000014526","pagerankCuda","8192","512"
"coPapersDBLP","540486","30491458","481.328","49","0.0000014526","pagerankCuda","8192","1024"
"coPapersDBLP","540486","30491458","57.09","49","0.0000014526","pagerankCuda","16384","32"
"coPapersDBLP","540486","30491458","49.86","49","0.0000014526","pagerankCuda","16384","64"
"coPapersDBLP","540486","30491458","79.169","49","0.0000014527","pagerankCuda","16384","128"
"coPapersDBLP","540486","30491458","150.213","49","0.0000014526","pagerankCuda","16384","256"
"coPapersDBLP","540486","30491458","325.1","49","0.0000014526","pagerankCuda","16384","512"
"coPapersDBLP","540486","30491458","478.61","49","0.0000014526","pagerankCuda","16384","1024"
"coPapersDBLP","540486","30491458","56.384","49","0.0000014526","pagerankCuda","32768","32"
"coPapersDBLP","540486","30491458","49.602","49","0.0000014526","pagerankCuda","32768","64"
"coPapersDBLP","540486","30491458","79.116","49","0.0000014527","pagerankCuda","32768","128"
"coPapersDBLP","540486","30491458","150.159","49","0.0000014526","pagerankCuda","32768","256"
"coPapersDBLP","540486","30491458","325.091","49","0.0000014526","pagerankCuda","32768","512"
"coPapersDBLP","540486","30491458","480.744","49","0.0000014526","pagerankCuda","32768","1024"
"indochina-2004","7414866","194109311","195.352","0","0","pagerankNvgraph","0","0"
"indochina-2004","7414866","194109311","1070.592","60","0.0000017881","pagerankCuda","1024","32"
"indochina-2004","7414866","194109311","857.713","60","0.0000017256","pagerankCuda","1024","64"
"indochina-2004","7414866","194109311","1407.653","60","0.0000017253","pagerankCuda","1024","128"
"indochina-2004","7414866","194109311","2951.765","60","0.0000017243","pagerankCuda","1024","256"
"indochina-2004","7414866","194109311","5906.08","60","0.0000017185","pagerankCuda","1024","512"
"indochina-2004","7414866","194109311","8355.746","60","0.0000017227","pagerankCuda","1024","1024"
"indochina-2004","7414866","194109311","1063.535","60","0.0000017881","pagerankCuda","2048","32"
"indochina-2004","7414866","194109311","854.066","60","0.0000017256","pagerankCuda","2048","64"
"indochina-2004","7414866","194109311","1400.937","60","0.0000017253","pagerankCuda","2048","128"
"indochina-2004","7414866","194109311","2632.929","60","0.0000017243","pagerankCuda","2048","256"
"indochina-2004","7414866","194109311","5559.359","60","0.0000017185","pagerankCuda","2048","512"
"indochina-2004","7414866","194109311","7794.283","60","0.0000017227","pagerankCuda","2048","1024"
"indochina-2004","7414866","194109311","829.302","60","0.0000017881","pagerankCuda","4096","32"
"indochina-2004","7414866","194109311","748.647","60","0.0000017256","pagerankCuda","4096","64"
"indochina-2004","7414866","194109311","1251.285","60","0.0000017253","pagerankCuda","4096","128"
"indochina-2004","7414866","194109311","2482.356","60","0.0000017243","pagerankCuda","4096","256"
"indochina-2004","7414866","194109311","5617.722","60","0.0000017185","pagerankCuda","4096","512"
"indochina-2004","7414866","194109311","7791.572","60","0.0000017227","pagerankCuda","4096","1024"
"indochina-2004","7414866","194109311","735.933","60","0.0000017881","pagerankCuda","8192","32"
"indochina-2004","7414866","194109311","667.096","60","0.0000017256","pagerankCuda","8192","64"
"indochina-2004","7414866","194109311","1174.571","60","0.0000017253","pagerankCuda","8192","128"
"indochina-2004","7414866","194109311","2484.473","60","0.0000017243","pagerankCuda","8192","256"
"indochina-2004","7414866","194109311","5656.338","60","0.0000017185","pagerankCuda","8192","512"
"indochina-2004","7414866","194109311","7789.454","60","0.0000017227","pagerankCuda","8192","1024"
"indochina-2004","7414866","194109311","736.124","60","0.0000017881","pagerankCuda","16384","32"
"indochina-2004","7414866","194109311","630.301","60","0.0000017256","pagerankCuda","16384","64"
"indochina-2004","7414866","194109311","1165.261","60","0.0000017253","pagerankCuda","16384","128"
"indochina-2004","7414866","194109311","2496.356","60","0.0000017243","pagerankCuda","16384","256"
"indochina-2004","7414866","194109311","5523.06","60","0.0000017185","pagerankCuda","16384","512"
"indochina-2004","7414866","194109311","7665.448","60","0.0000017227","pagerankCuda","16384","1024"
"indochina-2004","7414866","194109311","682.588","60","0.0000017881","pagerankCuda","32768","32"
"indochina-2004","7414866","194109311","621.753","60","0.0000017256","pagerankCuda","32768","64"
"indochina-2004","7414866","194109311","1119.577","60","0.0000017253","pagerankCuda","32768","128"
"indochina-2004","7414866","194109311","2314.351","60","0.0000017243","pagerankCuda","32768","256"
"indochina-2004","7414866","194109311","5231.527","60","0.0000017185","pagerankCuda","32768","512"
"indochina-2004","7414866","194109311","7566.31","60","0.0000017227","pagerankCuda","32768","1024"
"italy_osm","6686493","14027956","61.864","0","0","pagerankNvgraph","0","0"
"italy_osm","6686493","14027956","582.095","63","6.4566e-7","pagerankCuda","1024","32"
"italy_osm","6686493","14027956","624.062","63","6.4566e-7","pagerankCuda","1024","64"
"italy_osm","6686493","14027956","1293.097","63","6.4566e-7","pagerankCuda","1024","128"
"italy_osm","6686493","14027956","2816.866","63","6.4566e-7","pagerankCuda","1024","256"
"italy_osm","6686493","14027956","5634.443","63","6.4566e-7","pagerankCuda","1024","512"
"italy_osm","6686493","14027956","7927.317","63","6.4566e-7","pagerankCuda","1024","1024"
"italy_osm","6686493","14027956","583.837","63","6.4566e-7","pagerankCuda","2048","32"
"italy_osm","6686493","14027956","630.738","63","6.4566e-7","pagerankCuda","2048","64"
"italy_osm","6686493","14027956","1302.559","63","6.4566e-7","pagerankCuda","2048","128"
"italy_osm","6686493","14027956","2481.002","63","6.4566e-7","pagerankCuda","2048","256"
"italy_osm","6686493","14027956","5263.958","63","6.4566e-7","pagerankCuda","2048","512"
"italy_osm","6686493","14027956","7400.922","63","6.4566e-7","pagerankCuda","2048","1024"
"italy_osm","6686493","14027956","587.112","63","6.4566e-7","pagerankCuda","4096","32"
